productToken,name,brand,brandToken,retailPrice,currency,rating,reviewCount,badge,isNew,isBestseller,isPromoted,caseSize,minOrderQty,availableUnits,brandCode,basedIn,hasActivePromo,image,url,searchQuery
p_j2xuhry5z4,Calm and Clarity Mints | Honey Lemon,Neuro,b_egm01kz0fl,44.99,USD,4.9,27,,0,0,0,,,,NM_CC_HL12,USA,0,https://cdn.faire.com/fastly/07232019ca717b2eb74da1586d10f9708b208887d4174f60e945ac6006f99bcf.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_j2xuhry5z4,THC gummies
p_yqg6wawga2,Labubu Rainbow Series – High Quality Replicas,Gumdrop Garden,b_wbbnx685aq,29.95,USD,4.7,29,Bestseller,0,0,0,6,6,,,USA,0,"https://cdn.faire.com/fastly/d53bc4693791693170af7f4fe6621ec52b94543d752f19748f4d42f7829bef65.jpeg?format=jpg&precrop=3021,3024,x0,y504,safe",https://www.faire.com/product/p_yqg6wawga2,THC gummies
p_8fdbutq99t,NMN Gummies,Neurogan Health,b_h9v4ts3nzb,40.0,USD,5.0,29,,0,0,0,3,3,999962,US-NMG10,USA,0,"https://cdn.faire.com/fastly/1121ff623708957da2f01e070e12985378a42244381c4d5d2d2ccd2bc0b32cec.jpeg?bg-color=EFEDEE&canvas=100p,100.2p,offset-x50p,offset-y0p&format=jpg&precrop=94.89p,94.69p,x5.1p,y5.3p",https://www.faire.com/product/p_8fdbutq99t,THC gummies
p_becqxw57f3,HELO Energy Gummies - Sour Watermelon 10ct,"MELO Labs, Inc.",b_bdccaxenpg,6.0,USD,,1,,0,0,0,10,10,,HEG-SW-10CT,USA,0,https://cdn.faire.com/fastly/bb2d4493522ab3b17945e834811feaf674a6b419b94241eb7293f1c6aa60382e.jpeg?format=jpg,https://www.faire.com/product/p_becqxw57f3,THC gummies
p_9k4xf272da,06. Liquor-Paired Trail Mix - Vodka,Tipsy Mix,b_rhtqdngyb6,6.99,USD,5.0,18,,0,0,0,6,6,36,LIQU-001-VODK,USA,0,https://cdn.faire.com/fastly/00ff73d02dbc1297a3b336f810ec78fae061d4ffcb00853997e38194bfc3a7f3.jpeg?format=jpg,https://www.faire.com/product/p_9k4xf272da,THC gummies
p_mnwskzkk2s,Blood Sugar Gummies (Green Apple Flavor),Snap Supplements,b_838eh3fmdz,24.95,USD,,,New,1,0,0,12,12,999999406,850039253720,USA,0,https://cdn.faire.com/fastly/c64c1e8fdc694da063773a839b73819211fcec316c32c91abc2b9f229a3b2b43.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_mnwskzkk2s,THC gummies
p_7c4wsbezt6,Day Party Gummy,Fleur Marché,b_ayaqjdn3gk,30.0,USD,,,,0,0,0,6,6,2276,FLE00206,USA,0,"https://cdn.faire.com/fastly/ec8de8e4074f1b2616cd4466497949e4e7eeb7320d4d58098809719c229993e8.webp?format=jpg&precrop=1805,1805,x106,y103,safe",https://www.faire.com/product/p_7c4wsbezt6,THC gummies
p_xdd6745hng,Mushroom Gummies Supplement,Double Wood Supplements,b_a3tpqf5bwb,19.95,USD,5.0,25,New,1,0,0,1,1,1444,DW-MUSHROOMGUMMIES,USA,0,https://cdn.faire.com/fastly/16f460baf313a2a44d6e82e3280a13e66068c7eb8267107934bbe6c524963423.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_xdd6745hng,THC gummies
p_cnc4p7u6cp,Elderberry Gummies with Vitamin C & Zinc,Roots And Leaves,b_1y0fkwl2,21.99,USD,5.0,336,Bestseller,0,0,0,4,4,2264,860000184298,USA,0,"https://cdn.faire.com/fastly/376c7567015a611793626af2d809ca8fc82895a984be9318654ce3fe2bc4f639.jpeg?format=jpg&precrop=490,491,x0,y32,safe",https://www.faire.com/product/p_cnc4p7u6cp,THC gummies
p_dnmfd6hcs9,Grab-n-Go Size: WonderSleep Mushroom Gummies,Plant People,b_2ovqxdm9ep,9.99,USD,4.9,42,Bestseller,0,0,0,10,10,210,GUM-SLP-MIN,USA,0,"https://cdn.faire.com/fastly/b30904e9588c29eccc0598f2a132e9c637c41bbd3d4d6b185935845ce9ea12b3.png?format=jpg&precrop=1884,1884,x391,y538,safe",https://www.faire.com/product/p_dnmfd6hcs9,THC gummies
p_fzfrtx6xz3,Fiber,LIVS,b_tcdbsxmt3t,22.99,USD,,,,0,0,0,1,1,92,709402984092,USA,0,https://cdn.faire.com/fastly/96321365674dbdc98ad433f0431f4f5fc51ead915bebbf01339a5be09b64f88a.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_fzfrtx6xz3,THC gummies
p_g88wdbkr4j,Curb Appetite Suppressant Ginger Lemon Gummies,Curb,b_z26rdugjdz,58.0,USD,,,,0,0,0,1,1,,,USA,0,"https://cdn.faire.com/fastly/2de51a60caf87dc702a6292576bcf1ddab55b4d83c4d09a90e614a80a7147307.jpeg?format=jpg&precrop=3736,3736,x1408,y1514,safe",https://www.faire.com/product/p_g88wdbkr4j,THC gummies
p_c33b7dt2dn,ōku Grape – 12 Pack Case,ōku,b_mqb9ygrajs,5.0,USD,,1,New,1,0,0,12,12,428,oku Grape-SS-CASE12,USA,0,"https://cdn.faire.com/fastly/4442d34cfdeae9dd7bb37b7d22a4bd782e562159d9af8f4d828197dcc02e6a3d.png?format=jpg&precrop=1294,1294,x519,y491,safe",https://www.faire.com/product/p_c33b7dt2dn,THC gummies
p_qpepcm3qg8,SUMMER GLOW TANNING GUMMIES,FGBG,b_t2jkj2pnjf,35.0,USD,5.0,3,,0,1,0,6,12,1461,0745,USA,0,"https://cdn.faire.com/fastly/e310b713a56dc8dc7ffc1315346fc6bc4e7c1c7da301add46a6e9b7b1f0b6ba1.png?bg-color=FFFFFF&canvas=100p,100p,offset-x50p,offset-y50p&format=jpg&precrop=89.58p,89.58p,x10.3p,y3.4p",https://www.faire.com/product/p_qpepcm3qg8,THC gummies
p_gy35hsk6y8,Handcrafted Honeycomb | Plain & Chocolate Dipped | 3oz & 6oz,Toute Douceur Candy,b_b85oprvd6k,8.0,USD,5.0,7,,0,0,0,,,,,USA,0,"https://cdn.faire.com/fastly/3845726afe43290e84053dff3ec18d66bf895368f5748584358233ef860afe34.jpeg?format=jpg&precrop=3021,3024,x0,y403,safe",https://www.faire.com/product/p_gy35hsk6y8,THC gummies
p_y7fpbh66zy,Vitamatic Sea Moss | Immune & Thyroid Vitality |3000mg |60ct,Vitamatic,b_cptgb5am9n,11.98,USD,4.6,58,Bestseller,0,0,0,1,3,45,810078471318,USA,1,https://cdn.faire.com/fastly/f13b46dc035b682bd5f5c325a796a70120016424cfb52a13f2114feb64c0d89e.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_y7fpbh66zy,THC gummies
p_2t4stz5t4m,Restful Sleep Gummies - 10-Gummy Travel Pack,Reprise,b_fh6fxq2jxm,9.99,USD,5.0,4,,0,0,0,1,20,,RPRS-G-09,USA,0,https://cdn.faire.com/fastly/a85d7ccb24373509ebc70e3e78c44102ee33668ebe4a7ef687c0581a47437c64.png?format=jpg,https://www.faire.com/product/p_2t4stz5t4m,THC gummies
p_e8zq3rf388,"BGV Once A Day Multivitamin Gummies
",Black Girl Vitamins,b_pw32y58yf3,25.0,USD,5.0,11,,0,0,0,1,24,,,USA,0,https://cdn.faire.com/fastly/37bc88abd30267762384635882c45d383d8c2904189cd107618e8c6359c3b9f1.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_e8zq3rf388,THC gummies
p_3f269k4t4t,PMS Relief Gummies – Natural PMS Support,Femigist,b_wmkz82qm6e,24.99,USD,,,,0,0,0,1,1,,,USA,0,"https://cdn.faire.com/fastly/b9103ac568ead0b850e07ae66950878a46e3cc0ab7786336cc572d5b106e0981.jpeg?format=jpg&precrop=665,665,x90,y111,safe",https://www.faire.com/product/p_3f269k4t4t,THC gummies
p_z5cjgw4gww,"Hair, Skin & Nails Gummies – Grow Thicker, Fuller Hair",WEEM,b_zdjugjh9jn,30.0,USD,5.0,11,Bestseller,0,1,0,,,,hsn_1_bottle,USA,0,https://cdn.faire.com/fastly/18daa96543a952893c0bdcca0edb87e8489d88cb0fa2e75a56eebda774bbb4ee.png?format=jpg,https://www.faire.com/product/p_z5cjgw4gww,THC gummies
p_khpt632gp8,Phew - All Natural Colon Cleanse & Constipation Relief,Modern Herbs,b_1g927uax5k,2.49,USD,5.0,4,,0,0,0,10,10,460,,USA,0,https://cdn.faire.com/fastly/aa1a86dea49517ea1e782878200e4d3764852a409f99134d86e2ea3a39a2858f.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_khpt632gp8,THC gummies
p_fbcz8cjnz9,OMG Sour Peach Low Sugar Gummies 1.8oz – 6ct,Shameless Snacks,b_sxacgssb9a,23.99,USD,,,,0,0,0,1,1,9069,SF-SPINR01-006,USA,0,https://cdn.faire.com/fastly/c041db8332c4a6d872acbe65d949047ce0a82bbbec87b15c91c9a38e52fffb27.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_fbcz8cjnz9,THC gummies
p_a3jtpbt3dt,Proper Wild Gummies 10-Pack,Proper Wild,b_65jjjqvfjw,39.99,USD,,2,,0,0,0,,,,PW0024,USA,1,https://cdn.faire.com/fastly/95c63eaf58b80c1b43c37e725352f8a7862831b5c555db17e4f10bf496911c9b.jpeg?format=jpg,https://www.faire.com/product/p_a3jtpbt3dt,THC gummies
p_8g9myw2r43,Sour Mix Swedish Candy Bag 8oz,Sockerbit,b_4ecnlfrq9x,12.0,USD,4.9,64,Bestseller,0,1,0,12,12,,23001,USA,0,"https://cdn.faire.com/fastly/3a9f7e3f7504e02626ff59a5b2a8b1000e34cf3cb431e0b0c815c1471ccdae97.png?bg-color=FFFCFC&canvas=105.19p,100.04p,offset-x0p,offset-y0p&format=jpg&precrop=90.18p,94.83p,x9.81p,y5.16p",https://www.faire.com/product/p_8g9myw2r43,THC gummies
p_93t5hr6xe6,Green Apple Creatine Gummies,Griz Fit,b_ux7za82zk9,29.99,USD,,1,,0,0,0,1,1,8873,GF-CREA-GA,USA,0,https://cdn.faire.com/fastly/61947e442d7733108c2b019e06383597ebe86c12b76e32bbd37bf27d9935d3cc.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_93t5hr6xe6,THC gummies
p_y24qmapjve,Lifeable Ashwagandha Gummies with Lemon Balm & Ginseng 60 ct,Lifeable,b_zxtze4y99b,17.49,USD,4.7,14,,0,0,0,1,1,18,WWGALBGA60,USA,0,https://cdn.faire.com/fastly/bee4cce719c504d489e9edda52d41e91a01d3ca7e3555af3e6e1544af6107caa.png?format=jpg,https://www.faire.com/product/p_y24qmapjve,THC gummies
p_9t6sv75wbc,"Extra Strength Brain Boosting Gummies, Strawberry Tangerine",Mojo Gummies,b_s6msunau5f,11.99,USD,4.6,14,,0,1,0,,,,800,CAN,0,"https://cdn.faire.com/fastly/88b04492d9919d6d40c75d8f6c6ebe9a2df38cc11ad4c7b66ed649e298e8fa60.jpeg?format=jpg&precrop=3294,3294,x1505,y571,safe",https://www.faire.com/product/p_9t6sv75wbc,THC gummies
p_qrd76xqxet,"Feminine Balance Probiotic Gummies for pH and Digestive Wellness, Hawaiian Pineapple Flavor, 90 Gummies",Nature Target,b_zpv3ssx35z,22.99,USD,,1,,0,0,0,1,1,165,V-NT1-BLYSJRT-90,USA,0,https://cdn.faire.com/fastly/fa0fdee5320958fc2f7eacc3ee30bb6dd929ce28dab4d9fd3630c1b6232bdd78.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_qrd76xqxet,THC gummies
p_kpufad29sd,"Organic Gummy Fruit Bears, Vegan, Gelatin-free",Tootsi Impex,b_mxmafyh0,108.66,USD,4.4,9,,0,0,0,1,1,368,34300,USA,0,https://cdn.faire.com/fastly/f42cfc70cf4a690f21b036e3bd68a0aa195da6777688612c0fde4b1bf4cc45f5.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_kpufad29sd,THC gummies
p_g5m3f627wa,Cordyceps Gummies,Fruiting Bodies,b_28whyfjxmy,39.0,USD,5.0,5,Bestseller,0,0,0,1,1,544,,USA,0,"https://cdn.faire.com/fastly/41d1fbe75d9d8e09d0e95f667da05d353cf15310f6747d3dfd37dd59b01924d4.png?bg-color=FFF9F0&canvas=100.67p,100p,offset-x100p,offset-y50p&format=jpg&precrop=91.61p,94.02p,x0p,y3.23p",https://www.faire.com/product/p_g5m3f627wa,THC gummies
p_4xr7uzaena,"Shilajit Gummies for Men & Women, 1000mg  (Pack of 1)",Happy Geo Inc,b_x3h5pc3w2m,19.98,USD,,2,,0,0,0,1,25,294,,USA,0,"https://cdn.faire.com/fastly/c3259e0a6e36131e3f75cb552967943b8fcc6d4ace072c091eda7934a886a5a2.png?format=jpg&precrop=636,635,x0,y0,safe",https://www.faire.com/product/p_4xr7uzaena,THC gummies
p_cdec8t383w,"Magnesium Glycinate Calm Gummies, Sugar Free, 60 Count",Muse Celtic Minerals LLC,b_4z8pdtfjfs,21.98,USD,4.9,10,,0,0,0,1,30,,,USA,0,https://cdn.faire.com/fastly/ee2520ad3eafcbf969eae4b27fef480470dc43d9e204026785e1625d50347fc9.jpeg?format=jpg,https://www.faire.com/product/p_cdec8t383w,THC gummies
p_5ps8afhfxg,Pure Vitamins Methylene Blue Gummies 90ct –Blueberry Gummies,pure Vitamins,b_62f872x7u6,59.98,USD,,1,,0,0,0,1,100,,,USA,1,https://cdn.faire.com/fastly/12638b1ad17fd8b687c725d76569df378c2ceb7357625689dc0ae6f7f5f54ec7.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_5ps8afhfxg,THC gummies
p_sdxunwu3z5,Fruit Gushers Snacks Tropical Strawberry Flavors 42 count,Snacky Candy,b_8343je4q5y,29.99,USD,4.6,18,,0,0,0,1,1,500,FG-BX-42-FR,USA,0,https://cdn.faire.com/fastly/b4edc5293abff4151e5b1061843ba7f41cb281fa0a41b05cafa198cab2c80ec3.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_sdxunwu3z5,THC gummies
p_yg8tp3ctwv,Elderberry Zinc Gummies,Zand,b_5pywdiq9jh,16.79,USD,,2,,0,0,0,1,1,12431,041954667437,USA,0,"https://cdn.faire.com/fastly/60acd5658fa9784b57d8af9526dc46069e9010db717b937a9bf1ca9225885977.png?format=jpg&precrop=1199,1200,x0,y299,safe",https://www.faire.com/product/p_yg8tp3ctwv,THC gummies
p_fpq959vxyd,Sea Moss Gummies – Freshly Made in Small Batches (Currently: PRE-ORDER),Dragon Spirit Health,b_6genfz539s,30.0,USD,,,,0,0,0,4,4,8,,USA,0,"https://cdn.faire.com/fastly/c2db3e21a8a6aacaee03e184a49c0df8864f5c0b146222bf5bc82d73ba294978.png?format=jpg&precrop=824,823,x0,y0,safe",https://www.faire.com/product/p_fpq959vxyd,THC gummies
p_t6nkzy53nr,"Turmeric Gummies – Immune Health for Bone & Joint, 60ct",Nature's Craft,b_j68kmwga9p,15.65,USD,5.0,5,,0,0,0,1,3,,850019770278,USA,1,"https://cdn.faire.com/fastly/4345f8b6ff88a34e851a61aec71502258e27530c6c727b882bbd15e08133aabd.jpeg?bg-color=FFFFFF&canvas=100p,100p,offset-x50p,offset-y50p&format=jpg&precrop=79.78p,79.78p,x9.9p,y0.1p",https://www.faire.com/product/p_t6nkzy53nr,THC gummies
p_aemewv5bp3,GUMMIES STRESS - 1 MONTH OF CURE - 2 gummies/day,Epycure,b_ynh62xazhf,31.6,USD,4.8,9,,0,0,0,6,6,,EPU026,FRA,0,https://cdn.faire.com/fastly/3bcbcfc6cf8e3f0f9e4fa52f9504474d749e78c39a0c47a02060041f32e00983.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_aemewv5bp3,THC gummies
p_uucc6pmuyh,Sea Moss Gummies with organic fruits No Refrigeration needed,Sea Moss Organics LLC,b_g63fvz7uqm,39.98,USD,4.7,42,Bestseller,0,1,0,12,12,,GUMM-Fruits,USA,0,"https://cdn.faire.com/fastly/ac5667e29d5cab4910314e08819f7c3e2c0d73d795f185f2c2cabe442da3d1e6.jpeg?format=jpg&precrop=2997,3000,x0,y500,safe",https://www.faire.com/product/p_uucc6pmuyh,THC gummies
p_m7wpmvz6x6,Elderberry Immunity Gummies Made With Real Elderberry Syrup,The Elderberry Co,b_18f3d1jlus,48.0,USD,4.9,9,,0,0,0,,,,EG6060BP,USA,0,"https://cdn.faire.com/fastly/31a5cd8b2f323be8d53d4ca26b9b7974875c3dd90fc077cc5fd116c791cfdba6.jpeg?format=jpg&precrop=1112,1112,x516,y104,safe",https://www.faire.com/product/p_m7wpmvz6x6,THC gummies
p_672umb85hh,Memory Gummies,Fantastic Fungi,b_gyfypz8ayw,43.99,USD,5.0,4,,0,0,0,1,1,646,FF-MEMORY-GUMMY-1,USA,0,https://cdn.faire.com/fastly/804857c07455f8da9e2d83a13bcd990aafb03c2b169c57fc4fecdfc30483dd5b.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_672umb85hh,THC gummies
p_xbfg35pr4w,Elderberry Gummies (90 count),Kate Naturals,b_jarpes3mr5,20.0,USD,4.9,8,,0,0,0,1,1,20,90gummies-elderberry,USA,0,"https://cdn.faire.com/fastly/d3ad44bfbcd758713b6d604ec5600e1cf37903393ed9f84e7167b2a4a1cad2cb.jpeg?format=jpg&precrop=375,376,x0,y62,safe",https://www.faire.com/product/p_xbfg35pr4w,THC gummies
p_2x8p5ydmyy,Ashwagandha Gummies,Kikaboni,b_46t2wpnr5n,32.99,USD,,,,0,0,0,1,10,45,KASHW060,USA,0,https://cdn.faire.com/fastly/bb2b740966878d6e1a214d7d5cb40353945ecd5c77004ce9b344eb27cbfda164.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_2x8p5ydmyy,THC gummies
p_wseqk7yc5s,Superfood Gummies - Moringa & Super Greens (60-ct),Kuli Kuli,b_9nd06n5s2l,24.99,USD,,2,,0,1,0,6,6,,700,USA,0,https://cdn.faire.com/fastly/dc1952e15f431c288866834a2cf207eb1ee54932afde419715e4f9e9955a98b2.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_wseqk7yc5s,THC gummies
p_x9dr9ksywy,Supercharged Gummies,Shroom Beauty Company,b_gqyz53nn2q,49.95,USD,,1,,0,0,0,,,,,USA,0,"https://cdn.faire.com/fastly/40e6a44195f325b4e1b0ef1e5df96bd27b95346003c1884696dc76f1bbc26b88.png?format=jpg&precrop=3006,3006,x60,y193,safe",https://www.faire.com/product/p_x9dr9ksywy,THC gummies
p_67wr9sqqrb,Sunday Scaries® 4-in-1 Mushroom Gummies,Sunday Scaries,b_eucue4g9zf,29.0,USD,,,,0,0,0,1,10,,MUSHROOMG1,USA,0,https://cdn.faire.com/fastly/2df0b6b4347648b7d9eb730d45125498ccac0809b79a0581d4b3ed24ff8ca0b9.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_67wr9sqqrb,THC gummies
p_ft2u9s6nyx,Organic Elderberry Gummies,Seattle Elderberry,b_brxiwvt2xu,45.0,USD,5.0,6,,0,0,0,6,6,,GummyHoney60,USA,0,"https://cdn.faire.com/fastly/dc1d3387f626dc86d7766c20a3a0cb3f3ce4554ecf7807f5ddf1fc2cf56f18fe.png?bg-color=E1E5E6&canvas=99.99p,111.59p,offset-x50p,offset-y0p&format=jpg&precrop=90.69p,81.44p,x0.15p,y18.55p",https://www.faire.com/product/p_ft2u9s6nyx,THC gummies
p_sad5qssn3k,Multi-blend Mushroom Gummies (Grape Soda) - Maintain by Magic Doze™,Magic Doze,b_xzx7k67ktn,24.95,USD,,1,,0,0,0,1,1,987,782003622846,USA,0,"https://cdn.faire.com/fastly/2860e60d1e8b5a57ad4c19f0fe560592dc1facd503319250bc5e23e7075066c0.png?format=jpg&precrop=951,951,x33,y45,safe",https://www.faire.com/product/p_sad5qssn3k,THC gummies
p_tshgwjzcuv,"Better Sour | Passion Fruit Gummy Stars, 1.8oz",Better Sour,b_99pw96mfhn,4.84,USD,4.7,7,Bestseller,0,0,0,10,10,,860009210851,USA,0,"https://cdn.faire.com/fastly/93c6ebf16d2842cc0d148834a4a5d8cdeceaa070be7da5e129b3fcb9c6a11769.jpeg?format=jpg&precrop=1183,1183,x432,y93,safe",https://www.faire.com/product/p_tshgwjzcuv,THC gummies
p_fn9u647dgk,Elderberry Syrup Gummies - 60ct,"Mama K’s Homemade, LLC",b_n7xk362pe9,25.0,USD,,1,,0,0,0,6,6,,,USA,0,https://cdn.faire.com/fastly/04632f334cb3c96c2ec0525b4e2681c9c44edb3245683fe7dba3e9c26ac8c382.webp?format=jpg&precrop=1:1,https://www.faire.com/product/p_fn9u647dgk,THC gummies
p_rm4wk7s7sh,Sleepy Chocolate - Sleep Formula - Blueberry Lavender,The Functional Chocolate Company,b_a6b4y7mvgg,7.89,USD,4.9,57,,0,1,0,12,12,,FCSleep001,USA,1,https://cdn.faire.com/fastly/e55c82c255a3e9cff9171fd9301933950463bf1f12c870e36505bcaa7a52b55b.png?format=jpg,https://www.faire.com/product/p_rm4wk7s7sh,THC gummies
p_7u2tcx3m8k,Sleepyhead: Sleep + Stress Gummies,Winged,b_azfo7639ir,35.94,USD,4.8,16,Bestseller,0,0,0,3,3,,W49285,USA,0,https://cdn.faire.com/fastly/a2022af395c4e2b79308d787e2b27505e2e9e90537abde9be0947906813df549.jpeg?format=jpg,https://www.faire.com/product/p_7u2tcx3m8k,THC gummies
p_pc7zd3x6ew,Ultimate Paleo Protein Gummies (Wholesale),Ultimate Paleo Protein,b_ykwya9ks7s,43.99,USD,,,,0,0,0,,,,,USA,0,"https://cdn.faire.com/fastly/8b5e41137b57a0f2a5967ccf4d69a9736ee77d16c2ec881829e7d062c91dd804.jpeg?format=jpg&precrop=3393,3393,x810,y304,safe",https://www.faire.com/product/p_pc7zd3x6ew,THC gummies
p_rzpxvzy8uj,Mushroom Adaptogen Gummies (Sugar-Free) - Nighttime,Barker Wellness Co,b_976qw2sg5q,35.0,USD,5.0,3,Bestseller,0,0,0,6,6,7778,BW-FIN-GUMY-MUSH-NIGHT-MB-01-R,USA,0,"https://cdn.faire.com/fastly/45b86e92c555b43ee895828fe8d632bbeb299bab2d8ba3cf67c904df1f6be90b.jpeg?format=jpg&precrop=2547,2549,x0,y375,safe",https://www.faire.com/product/p_rzpxvzy8uj,THC gummies
p_a3vt24ha2q,Joint Support Gummies (Adult),Mount Olympus Labs,b_tuagtutana,19.9,USD,,,,0,0,0,1,1,,VOX4JNTS,USA,0,"https://cdn.faire.com/fastly/00704902e2e4016569a3dde189be72b2ca3d749f262fc762df69fa2790d8003e.jpeg?format=jpg&precrop=1669,1669,x55,y86,safe",https://www.faire.com/product/p_a3vt24ha2q,THC gummies
p_u54jm7bjhx,Organic Berry Gummies (Vegan),Fruit and Nut Co.,b_gpssxzeykp,13.99,USD,5.0,4,,0,0,0,12,12,24,,CAN,0,https://cdn.faire.com/fastly/ff0213cad219548fa40310c187cd7d0d69ab64d3b0f7547027e76e7147e0d242.png?format=jpg,https://www.faire.com/product/p_u54jm7bjhx,THC gummies
p_p6dnuc7u7n,NUDE Mints - Dual Action Liquid Mint Capsules (Peppermint),NUDE Mints,b_qev73qnd92,4.99,USD,5.0,27,Bestseller,0,1,0,10,10,,NNA0003,USA,0,https://cdn.faire.com/fastly/6ab71607abfcf6a980e9f62668bf5c389ed061ab54151116e4abd1bf3712b998.png?format=jpg,https://www.faire.com/product/p_p6dnuc7u7n,THC gummies
p_qk2afhn64j,Jones 27ct 4mg Mint,Quit with Jones,b_agx2zedn47,24.99,USD,,,,0,0,0,1,10,,LOZ-MT-27-4,USA,0,"https://cdn.faire.com/fastly/7f68b01e5a5d9328c950fb6a04def1909b6c7f668cf4bfefc0f75fb379dac41f.jpeg?format=jpg&precrop=5330,5330,x0,y0,safe",https://www.faire.com/product/p_qk2afhn64j,THC gummies
p_bmu6sv97h7,Daily Biotin Gummies WHITE LABEL ,Naturacentric,b_5yoaobuy2a,16.0,USD,5.0,82,,0,0,0,12,12,,,USA,0,"https://cdn.faire.com/fastly/08cfc2dda66041a5642a4bc9f3666a4aad8890f75016c1361791ac396393b0cf.png?format=jpg&precrop=784,784,x132,y184,safe",https://www.faire.com/product/p_bmu6sv97h7,THC gummies
p_nypt37e34w,Apple Cider Vinegar Gummies with Beet Root & Pomegranate,Dr. KellFire,b_33c2b5w8zt,9.99,USD,5.0,11,Bestseller,0,0,0,1,1,723,APP-GUM,USA,0,"https://cdn.faire.com/fastly/e608a07b4f436eb163dbc4b69110f5b133a852b496da0a0247704814b56cf365.jpeg?format=jpg&precrop=3314,3314,x96,y134,safe",https://www.faire.com/product/p_nypt37e34w,THC gummies
p_tqw69n6ffe,"Magnesium Citrate Gummies - Calm, Relax & Digestion 60ct",Growve,b_434agxugq7,19.14,USD,,,,0,0,0,1,3,,8525311,USA,1,"https://cdn.faire.com/fastly/888d7b40b3c7c7b3fc5a1d0f689c182bdb033b96b12d9d956187c0e0a0680989.jpeg?format=jpg&precrop=966,966,x58,y90,safe",https://www.faire.com/product/p_tqw69n6ffe,THC gummies
p_4re3svbkpj,"Organic Sea Moss Gummies, Mixed Berry Flavor - 90 Count",Health & Wellness Associates Inc.,b_n4z2m9kkw9,19.95,USD,3.7,3,,0,0,0,12,12,186,WLSeaMossRx,USA,0,"https://cdn.faire.com/fastly/8898e6b0e9b713fedbba185cae404b4bb7a320c16711675b0824b85be8dbfe90.jpeg?format=jpg&precrop=1311,1313,x0,y93,safe",https://www.faire.com/product/p_4re3svbkpj,THC gummies
p_bmvpkd2qqe,Your Preference Kombucha Gummies,Your Preference Kombucha Ltd,b_3euh3ffgtv,4.8,USD,,,,0,0,0,4,4,460,628693529518,CAN,0,"https://cdn.faire.com/fastly/b5b99bc27eb6308f1209987fed8067b458d02dad46da1ed0c72c8ad808414588.png?format=jpg&precrop=544,544,x188,y145,safe",https://www.faire.com/product/p_bmvpkd2qqe,THC gummies
p_44ac5ut68d,Pak Shilajit Himalayan Shilajit Gummies  Made in USA (60) ,Pak Shilajit,b_8ktr3hdt5q,49.99,USD,4.3,4,,0,0,0,1,2,,SHIL-G,USA,0,https://cdn.faire.com/fastly/cbbfc9e497be472694a7a70fc74506d7782f3e14258d03488853d296d9648d84.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_44ac5ut68d,THC gummies
p_2ca27nyebd,The World's First Creatine Gummies® — Made with Creapure®,Bear Balanced,b_dfx4r9ggej,45.0,USD,4.3,11,Bestseller,0,0,0,,,,PMCG-1,USA,0,https://cdn.faire.com/fastly/00841b32fa9b38f7ceaf470368b7a2d159845f2a53f384958c2c412d903d222d.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_2ca27nyebd,THC gummies
p_sam96y6t5h,Balanced Child: Detox & Gut Gummy,SubLuna,b_gdb388grqx,35.0,USD,5.0,6,Bestseller,0,0,0,1,1,5018,GUMMYDETOX,USA,0,https://cdn.faire.com/fastly/0e9a0dfc6f37b4d78e8395c90bf4240354e2c9d1e681f8463260acceb76ffd22.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_sam96y6t5h,THC gummies
p_b8egp4n8qy,CELERY JUICE FIBER GUMMIES FOR ADDED FIBER & DETOX,Hum Nutrition,b_cpqil4w3oc,20.0,USD,5.0,8,Bestseller,0,0,0,1,1,,302G,USA,0,"https://cdn.faire.com/fastly/006af1fece5f0240db487a0e35e06345fe18625c314dcc93407c00d6320cbec4.jpeg?format=jpg&precrop=1892,1892,x87,y78,safe",https://www.faire.com/product/p_b8egp4n8qy,THC gummies
